Date;Open;High;Low;Close;Volume
01.03.94;484200;486200;481400;482000;0
02.03.94;480300;482600;476600;481500;0
03.03.94;481400;481900;479500;480900;0
04.03.94;478800;481400;478600;481200;0
07.03.94;480600;481300;479300;479500;0
08.03.94;478600;480500;478600;480300;0
09.03.94;479100;483600;478400;482700;0
10.03.94;483100;491100;482800;490800;0
11.03.94;491500;492500;488300;488700;0
14.03.94;489100;490900;489100;489800;0
15.03.94;490100;491100;489200;490200;0
16.03.94;488700;489500;487900;488200;0
17.03.94;486200;487000;485300;485600;0
18.03.94;489600;490400;488800;490200;0
21.03.94;490400;491200;488700;488900;0
22.03.94;490200;493100;489000;492300;0
23.03.94;491100;492300;489900;490000;0
24.03.94;493600;495300;492800;494500;0
25.03.94;494400;494800;490600;493800;0
28.03.94;491900;493400;490600;490700;0
29.03.94;489300;490700;487600;488600;0
30.03.94;489400;490100;487900;488700;0
31.03.94;490400;496600;490400;494400;0
04.04.94;494600;495600;488100;488900;0
05.04.94;489100;489100;486300;487000;0
06.04.94;487100;488400;486200;487500;0
07.04.94;487200;488200;485600;486500;0
08.04.94;487300;489200;486800;486800;0
11.04.94;486100;486400;479900;480500;0
12.04.94;479600;481100;478600;481100;0
13.04.94;481600;481600;479600;480800;0
14.04.94;481200;481200;479100;481200;0
15.04.94;479500;480600;479500;480300;0
18.04.94;480000;480700;479300;479400;0
19.04.94;476900;477400;473600;474100;0
20.04.94;475100;475100;473600;474800;0
21.04.94;475200;476200;474500;475600;0
22.04.94;474200;474700;470400;473000;0
25.04.94;472900;476200;472900;475800;0
26.04.94;474800;477200;474800;476200;0
28.04.94;475100;478100;474900;477700;0
29.04.94;478400;479200;477300;478700;0
02.05.94;478600;479500;476600;478300;0
03.05.94;477600;478400;476700;477700;0
04.05.94;476400;479000;475700;478600;0
05.05.94;475900;476900;475400;475600;0
06.05.94;474100;487900;474000;485400;0
09.05.94;482900;484400;482400;483200;0
10.05.94;482900;483400;480200;480700;0
11.05.94;480200;485700;480200;483600;0
12.05.94;481700;482900;479300;481700;0
13.05.94;482900;483800;481400;482400;0
16.05.94;482000;485400;480500;484600;0
17.05.94;484200;485100;482000;482900;0
18.05.94;481000;485800;480400;483400;0
19.05.94;484200;486200;482400;482700;0
20.05.94;483200;487400;483200;487200;0
23.05.94;488400;491100;487200;490800;0
24.05.94;489600;490000;486400;488200;0
25.05.94;487500;489600;486400;487700;0
26.05.94;486500;487200;483400;484800;0
27.05.94;484100;487200;484100;485600;0
31.05.94;486100;489100;486100;488000;0
01.06.94;488300;489000;482400;484400;0
02.06.94;484400;485300;482900;485100;0
03.06.94;483600;484800;480400;481600;0
06.06.94;481000;481700;478600;481300;0
07.06.94;481700;483400;480900;482000;0
08.06.94;482600;483300;482200;482600;0
09.06.94;482900;484900;482700;484000;0
10.06.94;483900;485100;483700;484500;0
13.06.94;482400;484600;482400;484200;0
14.06.94;485000;485300;483700;485100;0
15.06.94;485200;488400;485200;487700;0
16.06.94;488100;488100;486200;486300;0
17.06.94;489800;492900;488700;492500;0
20.06.94;491900;491900;489800;489800;0
21.06.94;491200;496600;491100;495200;0
22.06.94;493900;494400;488900;490300;0
23.06.94;490400;492300;489400;490400;0
24.06.94;491100;493300;489400;491800;0
27.06.94;490500;490800;482800;485300;0
28.06.94;486300;487700;486000;486800;0
29.06.94;485400;486700;484100;485200;0
30.06.94;485700;489400;485700;486200;0
01.07.94;485700;487500;484100;487000;0
05.07.94;488000;488800;485200;485800;0
06.07.94;485700;486700;482100;483500;0
07.07.94;483100;484700;482200;484600;0
08.07.94;482700;485200;482100;484000;0
11.07.94;484600;489200;484300;487000;0
12.07.94;485200;486800;484200;485200;0
13.07.94;483200;485200;482700;482900;0
14.07.94;483100;484600;480900;483300;0
15.07.94;484200;485400;483600;485300;0
18.07.94;485500;486200;485100;485100;0
19.07.94;483200;486300;482700;486000;0
20.07.94;485900;487200;484100;484500;0
21.07.94;484200;486000;483100;483200;0
22.07.94;483400;484000;482700;483900;0
25.07.94;483600;484400;483600;483800;0
26.07.94;485100;486000;483900;486000;0
27.07.94;486000;488400;485700;486600;0
28.07.94;485900;486600;483200;483700;0
29.07.94;482900;483900;480400;481900;0
01.08.94;482700;483100;481400;482100;0
02.08.94;481800;481900;476400;477300;0
03.08.94;476700;477600;475700;476200;0
04.08.94;475000;476900;474300;476400;0
05.08.94;476300;477800;475800;476200;0
08.08.94;475900;476700;475300;475600;0
09.08.94;475700;477000;475700;476400;0
10.08.94;476700;477000;476100;476100;0
11.08.94;475900;477700;475100;477600;0
12.08.94;475900;476900;475100;475100;0
15.08.94;475800;476100;475800;476100;0
16.08.94;475900;476600;474400;476600;0
17.08.94;475900;477200;475500;476000;0
18.08.94;479600;479700;479600;479700;0
19.08.94;479200;481100;479200;480800;0
22.08.94;480900;481400;480400;480600;0
23.08.94;480000;480800;479700;480400;0
24.08.94;481000;483900;480600;482500;0
25.08.94;482400;482600;481400;482000;0
26.08.94;482200;482500;481100;481900;0
29.08.94;479900;487900;479600;485700;0
30.08.94;484900;485600;484200;484700;0
31.08.94;484100;485300;483100;484700;0
01.09.94;484400;485300;483800;485200;0
02.09.94;485500;486100;484300;485300;0
06.09.94;485700;486400;485400;486100;0
07.09.94;487200;488700;486900;488300;0
08.09.94;488300;490200;487800;488500;0
09.09.94;488100;490800;486400;489700;0
12.09.94;489400;489800;488500;488800;0
13.09.94;488400;489000;486900;488400;0
14.09.94;488500;488900;486200;486800;0
15.09.94;484900;486300;484500;485800;0
16.09.94;485900;488900;485900;487500;0
19.09.94;487100;488200;486800;487500;0
20.09.94;490100;493000;489400;491100;0
21.09.94;492900;493600;491300;491700;0
22.09.94;491000;493100;490800;492900;0
23.09.94;493500;494600;493000;493500;0
26.09.94;492400;493900;491600;491700;0
27.09.94;492200;495700;491800;495300;0
28.09.94;494400;495800;491500;491800;0
29.09.94;491900;493400;491700;492600;0
30.09.94;492100;492600;490200;491500;0
03.10.94;490100;493700;489600;492100;0
04.10.94;489400;490100;488200;489600;0
05.10.94;489300;491700;488400;489100;0
06.10.94;488600;489100;487500;489000;0
07.10.94;490000;491100;485900;487700;0
10.10.94;488400;489100;487000;487300;0
11.10.94;486100;486400;481900;484100;0
12.10.94;483900;485000;483900;484500;0
13.10.94;485200;485500;482000;482500;0
14.10.94;483400;484400;483100;483900;0
17.10.94;484600;486200;484600;486000;0
18.10.94;486000;486800;485000;485200;0
19.10.94;485700;487600;485700;486200;0
20.10.94;486600;488400;486400;487200;0
21.10.94;487400;487700;486100;486700;0
24.10.94;485400;485900;484500;485300;0
25.10.94;485500;486000;484600;485100;0
26.10.94;484400;485200;483100;484900;0
27.10.94;485400;485900;483700;484100;0
28.10.94;483400;484500;481900;482600;0
31.10.94;482200;482600;477600;478800;0
01.11.94;478600;480400;478200;479600;0
02.11.94;478600;479600;478100;479400;0
03.11.94;478900;479300;478100;478300;0
04.11.94;478700;479200;477400;478600;0
07.11.94;477700;478100;477000;477200;0
08.11.94;478400;480400;478200;478700;0
09.11.94;477900;479700;477700;478400;0
10.11.94;478400;480300;478200;479800;0
11.11.94;479700;480700;479400;479600;0
14.11.94;479200;480100;479000;479200;0
15.11.94;481200;481800;480700;481300;0
16.11.94;479900;481500;479700;480700;0
17.11.94;480800;481600;479700;479800;0
18.11.94;478500;479400;477400;478400;0
21.11.94;477700;478100;476300;477500;0
22.11.94;477700;478300;477000;477800;0
23.11.94;478600;479400;478400;478600;0
28.11.94;478400;478600;476600;476800;0
29.11.94;477500;477900;475600;475900;0
30.11.94;476400;477000;473600;474600;0
01.12.94;473400;474200;470600;472500;0
02.12.94;472100;473400;469200;469400;0
05.12.94;470500;470600;468400;469400;0
06.12.94;469500;470400;469000;469700;0
07.12.94;470900;471400;469000;470000;0
08.12.94;469200;470600;468700;470500;0
09.12.94;469500;470900;469400;470900;0
12.12.94;470700;471700;470400;471400;0
13.12.94;473400;473400;471500;471500;0
14.12.94;472900;474900;472800;472800;0
15.12.94;473800;474200;472800;474100;0
16.12.94;474400;474400;472500;472500;0
19.12.94;473100;473100;473100;473100;0
20.12.94;473900;476600;473900;475600;0
21.12.94;475700;476000;474500;475200;0
22.12.94;474900;475500;474200;474300;0
23.12.94;474300;474700;473500;473700;0
27.12.94;474200;474900;474100;474700;0
28.12.94;475000;477300;474800;476700;0
29.12.94;475800;478200;475300;475500;0
30.12.94;475300;476000;475100;475800;0
03.01.95;473800;474800;472100;472300;0
04.01.95;470600;471300;466600;466700;0
05.01.95;467400;468100;466100;468000;0
06.01.95;467900;468500;463400;463600;0
09.01.95;464800;465600;463900;465400;0
10.01.95;466600;467300;465600;466500;0
11.01.95;467400;468800;467400;468700;0
12.01.95;469600;474100;469500;472800;0
13.01.95;471700;471900;470600;470700;0
16.01.95;469000;469800;469000;469700;0
17.01.95;469500;472800;469200;472000;0
18.01.95;475600;476300;473900;474000;0
19.01.95;474700;475600;473100;475000;0
20.01.95;474800;477000;474500;476800;0
23.01.95;477200;477400;471300;472800;0
24.01.95;472800;473600;472200;473200;0
25.01.95;473200;473900;472000;472300;0
26.01.95;472100;473400;472100;473100;0
27.01.95;471500;472000;466400;468200;0
30.01.95;467900;468900;467400;468200;0
31.01.95;467600;467900;465900;466800;0
01.02.95;467800;469100;467800;468100;0
02.02.95;467400;468900;467400;468500;0
03.02.95;468900;469100;467500;468200;0
06.02.95;467200;468200;466400;467700;0
07.02.95;467300;467300;466600;466700;0
08.02.95;466500;467900;466400;467700;0
09.02.95;468300;469100;467800;468200;0
10.02.95;468500;468700;467800;467800;0
13.02.95;467400;467400;465900;467300;0
14.02.95;467600;467800;467600;467800;0
15.02.95;469000;469400;468000;468000;0
16.02.95;468200;469000;467800;467900;0
17.02.95;467900;471400;467700;470000;0
21.02.95;470800;471000;469900;470000;0
22.02.95;470600;471700;470100;470800;0
23.02.95;470100;471100;470100;470300;0
24.02.95;471100;471200;465600;467400;0
27.02.95;467700;468200;466100;467100;0
28.02.95;466400;467700;466300;467400;0
01.03.95;466700;467000;463600;465300;0
02.03.95;464900;468300;464800;467000;0
03.03.95;466100;468100;466100;466900;0
06.03.95;467500;470100;467500;469400;0
07.03.95;470300;475100;470300;474400;0
08.03.95;473200;473600;469400;469900;0
09.03.95;471300;472900;470500;471500;0
10.03.95;472300;472800;470600;472200;0
13.03.95;473200;477600;473200;475200;0
14.03.95;475200;475800;474400;475700;0
15.03.95;477600;478000;475800;476200;0
16.03.95;474000;474900;472700;474500;0
17.03.95;471900;473700;470800;473000;0
20.03.95;471500;472800;471100;472300;0
21.03.95;472300;473100;471200;471600;0
22.03.95;470400;472400;470100;472200;0
23.03.95;472600;473500;472200;472800;0
24.03.95;472400;473100;470200;471000;0
27.03.95;471100;471600;470400;470800;0
28.03.95;470600;471900;470400;471600;0
29.03.95;471600;473100;470300;471100;0
30.03.95;471000;477400;470100;474700;0
31.03.95;474300;488100;474300;480400;0
03.04.95;481200;483300;480400;481000;0
04.04.95;481500;482100;479200;481200;0
05.04.95;481200;483800;480300;483300;0
06.04.95;483500;487300;481400;482600;0
07.04.95;482100;483300;481100;481800;0
10.04.95;480900;480900;477500;478700;0
11.04.95;478700;480400;478000;479100;0
12.04.95;479200;480000;478500;478800;0
13.04.95;478900;478900;477100;478500;0
17.04.95;481100;483500;479800;482600;0
18.04.95;482900;484100;481200;483900;0
19.04.95;485400;486900;482600;483500;0
20.04.95;483100;483600;480100;480800;0
21.04.95;480300;480900;477800;478800;0
24.04.95;479300;480500;478900;479200;0
25.04.95;479500;479500;477400;478400;0
26.04.95;478600;478600;473600;474100;0
27.04.95;474100;476100;474000;476000;0
28.04.95;476400;478500;473400;474600;0
01.05.95;474800;476000;473800;475900;0
02.05.95;476100;477800;475200;476700;0
03.05.95;476800;477700;475900;477500;0
04.05.95;477700;480000;477500;479100;0
05.05.95;478900;479300;476200;478500;0
08.05.95;478600;478600;476900;477000;0
09.05.95;476900;477800;469100;470700;0
10.05.95;470100;471500;469300;470600;0
11.05.95;471100;471800;469700;470500;0
12.05.95;471100;472100;469400;470400;0
15.05.95;470800;471900;470600;471700;0
16.05.95;472000;472000;470500;471600;0
17.05.95;471400;471500;469600;470300;0
18.05.95;470400;470800;468800;470300;0
19.05.95;470400;470900;469100;469200;0
22.05.95;468700;469800;467600;468900;0
23.05.95;468700;469900;468400;469900;0
24.05.95;470000;471300;469700;470800;0
25.05.95;470900;473300;470600;472000;0
26.05.95;472200;474900;472100;472700;0
30.05.95;473400;473400;470900;471300;0
31.05.95;471100;471900;469900;471200;0
01.06.95;471100;472600;469900;472100;0
02.06.95;471800;472400;470600;470800;0
05.06.95;470500;471500;470300;471500;0
06.06.95;471800;472000;471000;471600;0
07.06.95;472200;473600;471800;473200;0
08.06.95;472600;473200;472100;473200;0
09.06.95;473200;475600;472900;474800;0
12.06.95;474300;474800;473500;474000;0
13.06.95;474800;474800;473200;473200;0
14.06.95;474400;475400;474400;474400;0
15.06.95;475100;478300;474800;477800;0
16.06.95;478400;478600;476600;476600;0
19.06.95;477100;478300;477100;478100;0
20.06.95;477300;477600;476700;477300;0
21.06.95;477800;477800;476300;476400;0
22.06.95;476700;476800;474700;475800;0
23.06.95;475600;476400;475000;476000;0
26.06.95;475700;476100;474300;475700;0
27.06.95;475700;475900;474700;474900;0
28.06.95;474700;475500;471900;472700;0
29.06.95;472500;473800;472400;473300;0
30.06.95;472700;473500;468100;469500;0
05.07.95;469400;469900;467900;469100;0
06.07.95;469200;469600;468500;469100;0
07.07.95;469700;471600;469200;470600;0
10.07.95;470600;471200;470400;470500;0
11.07.95;470300;480200;469500;470600;0
12.07.95;470900;475700;470500;474100;0
13.07.95;473900;475400;473200;473300;0
14.07.95;472900;474500;472700;473500;0
17.07.95;473100;474400;472400;473800;0
18.07.95;474100;474700;473000;474000;0
19.07.95;473900;476400;469900;472300;0
20.07.95;472100;472700;470100;470200;0
21.07.95;470600;471100;468600;470500;0
24.07.95;470600;471500;470100;471200;0
25.07.95;471100;471400;469800;470100;0
26.07.95;469900;470600;469600;470400;0
27.07.95;470500;470500;466900;467100;0
28.07.95;466700;467700;465500;466800;0
31.07.95;466700;467500;465800;466200;0
01.08.95;465900;467400;465200;466800;0
02.08.95;466900;467000;466400;466800;0
03.08.95;467200;468400;467200;468200;0
04.08.95;468000;468800;466900;467200;0
07.08.95;467500;468400;467100;467500;0
08.08.95;467800;468600;467800;468300;0
09.08.95;468900;469100;468000;468200;0
10.08.95;467700;468100;467700;468100;0
11.08.95;467800;467800;466900;467400;0
14.08.95;467500;468400;466900;468000;0
15.08.95;468100;470900;468100;469200;0
16.08.95;467400;467400;465900;466400;0
17.08.95;468700;468700;467700;467700;0
18.08.95;467700;468700;467700;468700;0
21.08.95;469600;469600;467900;468500;0
22.08.95;467700;467700;467200;467200;0
23.08.95;467600;467700;466200;467500;0
24.08.95;467600;468500;466700;467000;0
25.08.95;466600;467300;466300;466900;0
28.08.95;466600;467300;466300;466900;0
29.08.95;466600;467200;465300;466000;0
30.08.95;465700;466000;464400;464900;0
31.08.95;465000;466700;464500;466000;0
01.09.95;465500;466100;462300;463800;0
05.09.95;463200;463300;462200;463200;0
06.09.95;463200;463800;462400;463300;0
07.09.95;463300;465900;463100;465800;0
08.09.95;465900;466500;464600;464700;0
11.09.95;464900;465900;464900;465700;0
12.09.95;465600;468800;465500;468200;0
13.09.95;467700;469100;467000;467300;0
14.09.95;467300;469100;467200;468600;0
15.09.95;468100;468800;467400;468100;0
18.09.95;468100;469700;467800;468800;0
19.09.95;468900;468900;467100;468400;0
20.09.95;468200;468600;466400;466800;0
21.09.95;466800;468100;465400;467200;0
22.09.95;467200;467200;464700;465200;0
25.09.95;465200;465800;464300;465400;0
26.09.95;465500;466500;465200;466000;0
27.09.95;466100;466600;465200;465600;0
28.09.95;465700;466500;465300;465500;0
29.09.95;466200;466400;465400;465600;0
02.10.95;465300;465900;463800;463900;0
03.10.95;464400;464600;463900;464300;0
04.10.95;464400;465300;464100;464700;0
05.10.95;464900;465400;464200;464200;0
06.10.95;464400;465600;464200;465200;0
09.10.95;465300;467100;465300;466900;0
10.10.95;466700;467800;466400;466700;0
11.10.95;466600;466800;466200;466500;0
12.10.95;466500;466600;465900;466100;0
13.10.95;465700;466100;465100;465500;0
16.10.95;466100;466100;465100;465200;0
17.10.95;465300;465400;464500;465100;0
18.10.95;465200;465400;464800;465000;0
19.10.95;465200;465200;461700;462900;0
20.10.95;462500;463400;462500;463200;0
23.10.95;463800;463800;463100;463300;0
24.10.95;463500;463600;462900;463300;0
25.10.95;463400;464300;463200;463600;0
26.10.95;463600;464000;463200;463400;0
27.10.95;463200;463800;462200;463000;0
30.10.95;463000;463200;462600;462900;0
31.10.95;463100;463800;463000;463400;0
01.11.95;463200;463400;462600;462900;0
02.11.95;462900;463400;462500;463300;0
03.11.95;463500;463700;462700;462800;0
06.11.95;462900;463000;462300;462800;0
07.11.95;462900;466100;462700;465700;0
